Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);BUREAU:Zone Operative Temperature [C](Hourly);BUREAU IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly);BUREAU:Zone Heat Index [C](Hourly) 
 10/11  14:00:00;39.68333333333333;30.07516835986301;7560493.855764924;0.0 
 10/11  15:00:00;40.74166666666667;30.402088006760746;8626647.100303987;0.0 
 10/11  16:00:00;41.083333333333336;30.640022639417676;9434442.44308298;0.0 
 10/11  17:00:00;40.416666666666664;30.732537075004714;9763922.552689085;0.0 
 10/11  18:00:00;39.300000000000004;30.659223690229094;9519381.555652028;0.0 
 10/11  19:00:00;36.583333333333336;30.444232429918145;8806522.576886721;0.0 
 10/11  20:00:00;34.24166666666667;30.200017404519915;7986412.43466739;0.0 
 10/11  21:00:00;32.94166666666667;29.98816593449476;7267987.782922849;0.0 
 10/11  22:00:00;31.583333333333332;29.796232980005247;111085147.92025653;0.0 
 10/11  23:00:00;30.416666666666668;29.62070838463379;102692324.0257413;0.0 
 10/11  24:00:00;30.0;29.46476782631628;93826678.2400372;0.0 
 10/12  01:00:00;29.59166666666667;29.319621709177813;75113007.87196715;0.0 
 10/12  02:00:00;28.950000000000003;29.175868790963772;60143372.458371736;0.0 
 10/12  03:00:00;28.291666666666668;29.03674882463936;47894804.29756288;0.0 
 10/12  04:00:00;28.0;28.904073112119978;42271597.43836235;0.0 
 10/12  05:00:00;26.833333333333332;28.761642088371033;19964876.599496007;0.0 
 10/12  06:00:00;26.0;28.61994493249124;4125414.4396175584;0.0 
 10/12  07:00:00;24.833333333333332;28.481012671067287;3422707.6310420255;0.0 
 10/12  08:00:00;25.166666666666668;28.415605614863278;3251526.1093243696;0.0 
 10/12  09:00:00;27.516666666666666;28.485990368612445;3339275.9226663625;0.0 
 10/12  10:00:00;30.0;28.693568930867514;3762495.7674177093;0.0 
 10/12  11:00:00;33.333333333333336;29.03552509362197;4578868.189855805;0.0 
 10/12  12:00:00;35.93333333333333;29.445890130489968;5702136.586962841;0.0 
 10/12  13:00:00;37.300000000000004;29.86511088482084;6979913.632333519;0.0 
 10/12  14:00:00;38.44166666666667;30.271171247421695;8277419.502092846;0.0 
 10/12  15:00:00;39.6;30.616615660116793;9396230.357333383;0.0 
 10/12  16:00:00;40.041666666666664;30.83098155832864;10103923.495367028;0.0 
 10/12  17:00:00;40.0;30.894523703430423;10305665.213836621;0.0 
 10/12  18:00:00;38.95000000000001;30.803567978477933;9978304.588939987;0.0 
 10/12  19:00:00;36.916666666666664;30.589218735207538;9228167.618759885;0.0 
 10/12  20:00:00;35.00833333333333;30.349806720593694;8387413.1661083745;0.0 
 10/12  21:00:00;33.30833333333333;30.129433673962605;7635263.407081749;0.0 
 10/12  22:00:00;31.666666666666668;29.927915436290345;115688128.19481961;0.0 
 10/12  23:00:00;30.416666666666668;29.745461384466648;100333597.54100013;0.0 
 10/12  24:00:00;30.058333333333337;29.587842808259087;91877225.21864715;0.0 
 10/13  01:00:00;29.691666666666666;29.442838552484385;85468727.17384532;0.0 
 10/13  02:00:00;28.991666666666664;29.29618166218403;78693147.20405689;0.0 
 10/13  03:00:00;28.291666666666668;29.14979238033274;69184186.92556585;0.0 
 10/13  04:00:00;27.650000000000002;29.003754899576332;56368732.32140762;0.0 
 10/13  05:00:00;27.108333333333334;28.861928955980243;42507553.10359105;0.0 
 10/13  06:00:00;26.55;28.727518850234357;6591868.335187513;0.0 
 10/13  07:00:00;26.125;28.60474572545355;3814261.4634127016;0.0 
 10/13  08:00:00;26.583333333333332;28.554924231190196;3486897.1334757246;0.0 
 10/13  09:00:00;27.875;28.612898081725387;3572397.8557120385;0.0 
 10/13  10:00:00;29.958333333333332;28.800657212947574;3977587.389577396;0.0 
 10/13  11:00:00;32.166666666666664;29.109082200713583;4739713.790608704;0.0 
 10/13  12:00:00;33.70000000000001;29.47320205759293;5763371.795766534;0.0 
 10/13  13:00:00;35.13333333333333;29.858762144469566;6942542.148109022;0.0 
 10/13  14:00:00;36.73333333333333;30.239416890414446;8149821.929853621;0.0 
 10/13  15:00:00;38.333333333333336;30.563966969470044;9194915.77500399;0.0 
 10/13  16:00:00;40.166666666666664;30.781564238598804;9884450.910367547;0.0 
 10/13  17:00:00;40.125;30.84456614220149;10072013.425314363;0.0 
 10/13  18:00:00;38.68333333333334;30.74724253213454;9732195.136402389;0.0 
 10/13  19:00:00;36.875;30.531525658502716;8997077.26461883;0.0 
 10/13  20:00:00;35.00833333333333;30.294004195866847;8187250.334060971;0.0 
 10/13  21:00:00;33.30833333333333;30.0853737925197;7483724.2591730505;0.0 
 10/13  22:00:00;32.25;29.90547931154688;140183937.05226836;0.0 
 10/13  23:00:00;30.833333333333332;29.737344638412537;126273181.04163185;0.0 
 10/13  24:00:00;29.88333333333334;29.579226804147808;109761203.35565448;0.0 
 10/14  01:00:00;29.508333333333336;29.43526493811582;99634928.51526552;0.0 
 10/14  02:00:00;28.950000000000003;29.295177180853887;88057793.51652645;0.0 
 10/14  03:00:00;28.40833333333333;29.1593756074941;75810622.540341;0.0 
 10/14  04:00:00;28.083333333333332;29.026322990870522;65847487.24802849;0.0 
 10/14  05:00:00;27.416666666666668;28.891623872398643;45605676.23122393;0.0 
 10/14  06:00:00;27.0;28.76004583317183;6175023.67411034;0.0 
 10/14  07:00:00;27.0;28.643217317337406;3847381.493341537;0.0 
 10/14  08:00:00;27.0;28.586704298408822;3550843.1257564775;0.0 
 10/14  09:00:00;28.05;28.63606508590229;3626007.266029723;0.0 
 10/14  10:00:00;29.5;28.812116302623025;4014084.815526996;0.0 
 10/14  11:00:00;31.166666666666668;29.094850761426823;4722020.00190827;0.0 
 10/14  12:00:00;32.75833333333333;29.431520382651854;5663078.933633478;0.0 
 10/14  13:00:00;33.883333333333326;29.77932321031865;6720335.751239599;0.0 
 10/14  14:00:00;34.94166666666667;30.112497924150997;7774503.713648334;0.0 
 10/14  15:00:00;35.983333333333334;30.39113990535947;8667207.530313931;0.0 
 10/14  16:00:00;36.166666666666664;30.54754985278935;9187167.066447504;0.0 
 10/14  17:00:00;36.0;30.56093807746433;9226300.843046015;0.0 
 10/14  18:00:00;35.766666666666666;30.449176531760273;227800861.92418358;0.0 
 10/14  19:00:00;34.666666666666664;30.251483829802833;230036669.34172392;0.0 
 10/14  20:00:00;33.35833333333334;30.040268944988537;208281745.08497465;0.0 
 10/14  21:00:00;32.25833333333333;29.848976458797896;181859661.5263063;0.0 
 10/14  22:00:00;31.333333333333332;29.676494878706176;161149460.86380234;0.0 
 10/14  23:00:00;31.0;29.52639622687857;155036100.98152855;0.0 
 10/14  24:00:00;30.650000000000002;29.38780780216577;144025192.5926107;0.0 
 10/15  01:00:00;30.108333333333334;29.25175789253925;127939859.38683407;0.0 
 10/15  02:00:00;29.55;29.120270441848998;111448960.14294735;0.0 
 10/15  03:00:00;29.008333333333336;28.99450643689124;95377453.88602702;0.0 
 10/15  04:00:00;28.916666666666668;28.881537645908836;90043299.16656043;0.0 
 10/15  05:00:00;28.416666666666668;28.770228970349397;75998779.284322;0.0 
 10/15  06:00:00;27.766666666666666;28.657105510796438;60385117.89558784;0.0 
 10/15  07:00:00;27.25;28.554925602672;45465935.13227477;0.0 
 10/15  08:00:00;27.583333333333332;28.514557671202898;58688744.44769515;0.0 
 10/15  09:00:00;28.7;28.56370497592251;93216105.3312798;0.0 
 10/15  10:00:00;30.25;28.720259086352502;134374847.4888623;0.0 
 10/15  11:00:00;32.63333333333333;29.002190671554995;195634242.68264797;0.0 
 10/15  12:00:00;35.43333333333333;29.37004994752661;266829210.2248294;0.0 
 10/15  13:00:00;37.00833333333333;29.746807859062347;297003583.58264005;0.0 
 10/15  14:00:00;37.708333333333336;30.09915552259393;292137391.7642534;0.0 
 10/15  15:00:00;38.40833333333333;30.40233560944812;286259694.95460767;0.0 
 10/15  16:00:00;38.46666666666667;30.59480564089702;283957600.0302367;0.0 
 10/15  17:00:00;38.125;30.645161055131023;293536693.2928664;0.0 
 10/15  18:00:00;36.949999999999996;30.553206325200467;252239895.07247394;0.0 
 10/15  19:00:00;35.55833333333334;30.359157049779892;199106330.97507155;0.0 
 10/15  20:00:00;34.458333333333336;30.151323144976033;207574022.94754413;0.0 
 10/15  21:00:00;33.35833333333334;29.963510614320384;209867245.0755632;0.0 
 10/15  22:00:00;32.375;29.795556743704164;186829426.45627823;0.0 
 10/15  23:00:00;31.416666666666668;29.639179278161603;165468226.6268155;0.0 
 10/15  24:00:00;30.53333333333333;29.494508640424684;140921225.76479858;0.0 
 10/16  01:00:00;30.141666666666666;29.364595518774607;129239344.22285688;0.0 
 10/16  02:00:00;30.041666666666668;29.246298203249513;126653948.11593387;0.0 
 10/16  03:00:00;29.941666666666666;29.131614790315155;123699652.58298361;0.0 
 10/16  04:00:00;29.724999999999998;29.017880705264897;119111755.47670609;0.0 
 10/16  05:00:00;29.425;28.908234130858347;112507002.13966037;0.0 
 10/16  06:00:00;29.125;28.801501075591997;6786395.529275743;0.0 
 10/16  07:00:00;29.0;28.702641953814975;3985692.7077611163;0.0 
 10/16  08:00:00;29.583333333333332;28.67341914235601;3714648.6504495186;0.0 
 10/16  09:00:00;30.933333333333337;28.743618119717784;3838970.1301353024;0.0 
 10/16  10:00:00;33.0;28.939947216686516;4281229.438475748;0.0 
 10/16  11:00:00;34.0;29.232800177438477;5040805.706608777;0.0 
 10/16  12:00:00;35.166666666666664;29.579744468001053;6041934.34801008;0.0 
 10/16  13:00:00;36.583333333333336;29.959750427745153;7210876.075819589;0.0 
 10/16  14:00:00;37.641666666666666;30.32106653473055;8368190.56018067;0.0 
 10/16  15:00:00;38.68333333333333;30.619097692074476;9330186.965375856;0.0 
 10/16  16:00:00;39.041666666666664;30.804690802196887;9931992.687415771;0.0 
 10/16  17:00:00;39.0;30.852900507216493;10078584.05500598;0.0 
 10/16  18:00:00;38.416666666666664;30.760736601425368;9739554.092593627;0.0 
 10/16  19:00:00;36.833333333333336;30.55519694525241;9018544.389358558;0.0 
 10/16  20:00:00;35.24166666666667;30.32980782776563;8236958.310728676;0.0 
 10/16  21:00:00;33.94166666666667;30.127997310740323;7554585.479706367;0.0 
 10/16  22:00:00;33.166666666666664;29.955188498724937;173222698.98693645;0.0 
 10/16  23:00:00;32.416666666666664;29.80163421975355;176568515.53259382;0.0 
 10/16  24:00:00;31.708333333333332;29.6576378424741;153741296.94613844;0.0 
 10/17  01:00:00;31.38333333333334;29.527883757893576;138741172.9505845;0.0 
 10/17  02:00:00;31.125;29.404166120749224;137345176.49017185;0.0 
 10/17  03:00:00;30.88333333333334;29.28666787987001;136283141.44317368;0.0 
 10/17  04:00:00;30.625;29.177116708216108;136925784.91232246;0.0 
 10/17  05:00:00;30.38333333333334;29.067585105819614;143576290.66438812;0.0 
 10/17  06:00:00;30.125;28.95898113573342;7479396.839520099;0.0 
 10/17  07:00:00;28.833333333333332;28.839120059854125;4236186.812353003;0.0 
 10/17  08:00:00;29.166666666666668;28.789252881328594;3939079.7788195712;0.0 
 10/17  09:00:00;30.583333333333332;28.856565246787895;4056389.9480638066;0.0 
 10/17  10:00:00;32.166666666666664;29.04017209593131;4482008.657023685;0.0 
 10/17  11:00:00;34.166666666666664;29.343368057353555;5260570.114598481;0.0 
 10/17  12:00:00;35.875;29.694659806658155;6268181.478433868;0.0 
 10/17  13:00:00;37.199999999999996;30.05065990655143;7365764.310380948;0.0 
 10/17  14:00:00;38.34166666666667;30.403948769996276;8491749.7211139;0.0 
 10/17  15:00:00;39.5;30.720721700056078;9523680.964682454;0.0 
 10/17  16:00:00;39.708333333333336;30.93001608198357;10225089.90031091;0.0 
 10/17  17:00:00;39.208333333333336;30.98876750293624;10432326.921152025;0.0 
 10/17  18:00:00;38.300000000000004;30.90075201140643;10120920.055986889;0.0 
 10/17  19:00:00;36.166666666666664;30.698169342247994;9406204.236117452;0.0 
 10/17  20:00:00;34.125;30.460907491097288;8578809.781449065;0.0 
 10/17  21:00:00;32.625;30.236489123884237;7818366.756100262;0.0 
 10/17  22:00:00;32.0;30.044913820776916;135793421.8919041;0.0 
 10/17  23:00:00;31.416666666666668;29.877922465580273;156025955.09398624;0.0 
 10/17  24:00:00;30.53333333333333;29.7199942755062;137427880.72303686;0.0 
 10/18  01:00:00;30.141666666666666;29.57693964341692;127320581.76175097;0.0 
 10/18  02:00:00;30.099999999999998;29.44973883027202;121762663.32801144;0.0 
 10/18  03:00:00;30.041666666666668;29.327142594063716;117287596.53287822;0.0 
 10/18  04:00:00;30.0;29.205561908463697;113520463.6361022;0.0 
 10/18  05:00:00;29.416666666666668;29.07808361999867;98340207.1822055;0.0 
 10/18  06:00:00;28.416666666666668;28.94220601010554;6636692.945243156;0.0 
 10/18  07:00:00;27.416666666666668;28.809628675814555;4136531.585396534;0.0 
 10/18  08:00:00;27.0;28.73745203932199;3839224.8118037474;0.0 
 10/18  09:00:00;27.933333333333337;28.78024601777184;3903731.1839898955;0.0 
 10/18  10:00:00;30.0;28.954741525123378;4288202.909484144;0.0 
 10/18  11:00:00;33.333333333333336;29.26078823135182;5039573.593516467;0.0 
 10/18  12:00:00;35.699999999999996;29.644458982024705;6110886.609814507;0.0 
 10/18  13:00:00;36.958333333333336;30.038213820286416;7337487.200122556;0.0 
 10/18  14:00:00;38.20000000000001;30.41721752370202;8574588.17557516;0.0 
 10/18  15:00:00;39.458333333333336;30.739518251735458;9637357.989020793;0.0 
 10/18  16:00:00;39.708333333333336;30.932994923870094;10294969.865599597;0.0 
 10/18  17:00:00;39.208333333333336;30.968770102150177;10429476.390631087;0.0 
 10/18  18:00:00;37.891666666666666;30.853944220688714;10037213.109831307;0.0 
 10/18  19:00:00;35.291666666666664;30.610752017357033;9219044.526546689;0.0 
 10/18  20:00:00;33.18333333333333;30.345303409621433;8320071.337403224;0.0 
 10/18  21:00:00;31.78333333333333;30.111216665486566;7536141.581758334;0.0 
 10/18  22:00:00;28.224999999999998;29.869710403971613;34938149.6607441;0.0 
 10/18  23:00:00;28.433333333333334;29.67409868736299;37060770.51236206;0.0 
 10/18  24:00:00;25.84166666666667;29.103842583750133;13502989.7868905;0.0 
 10/19  01:00:00;23.849999999999998;28.29126556009652;0.0;0.0 
 10/19  02:00:00;25.650000000000002;28.896955846908384;2883947.6901303222;0.0 
 10/19  03:00:00;27.45;28.92185753401847;22682862.49522137;0.0 
 10/19  04:00:00;28.083333333333332;28.81373413178405;30463320.28633597;0.0 
 10/19  05:00:00;27.416666666666668;28.678740366488046;21794489.078403674;0.0 
 10/19  06:00:00;26.416666666666668;28.533228820531026;3475926.156824473;0.0 
 10/19  07:00:00;24.833333333333332;28.38040092838773;3207243.2192390086;0.0 
 10/19  08:00:00;24.583333333333332;28.299467326992552;3040287.4796820027;0.0 
 10/19  09:00:00;27.45;28.378461499219764;3132476.833969528;0.0 
 10/19  10:00:00;31.416666666666668;28.630461366112158;3607723.3328685886;0.0 
 10/19  11:00:00;33.583333333333336;28.970753192616446;4414967.109834121;0.0 
 10/19  12:00:00;34.70000000000001;29.331741690619214;5420678.711233102;0.0 
 10/19  13:00:00;35.78333333333333;29.709152923463392;6569743.82204278;0.0 
 10/19  14:00:00;36.84166666666667;30.07639218260945;7737055.974653756;0.0 
 10/19  15:00:00;37.88333333333333;30.39457750562364;8762561.333945733;0.0 
 10/19  16:00:00;37.949999999999996;30.591019585619904;9422244.860923387;0.0 
 10/19  17:00:00;37.291666666666664;30.626020623826246;9561833.451915383;0.0 
 10/19  18:00:00;36.416666666666664;30.51642148857329;9186809.211119007;0.0 
 10/19  19:00:00;34.25;30.279479472021915;8396640.289068662;0.0 
 10/19  20:00:00;31.541666666666668;30.010145607616263;7521711.118039623;0.0 
 10/19  21:00:00;29.041666666666668;29.76287629694444;6749369.221482818;0.0 
 10/19  22:00:00;27.416666666666668;29.54351362040025;24975746.277704097;0.0 
 10/19  23:00:00;26.183333333333337;29.34632848144507;9631781.644466069;0.0 
 10/19  24:00:00;24.783333333333335;28.747405296827633;0.0;0.0 
 10/20  01:00:00;24.141666666666666;28.174232654845596;0.0;0.0 
 10/20  02:00:00;24.099999999999998;27.933226876261255;0.0;0.0 
 10/20  03:00:00;24.041666666666668;27.70919918904689;0.0;0.0 
 10/20  04:00:00;23.53333333333333;27.26726440103231;0.0;0.0 
 10/20  05:00:00;22.791666666666668;26.68093122960931;0.0;0.0 
 10/20  06:00:00;22.03333333333333;27.927638315640593;2428786.5550240143;0.0 
 10/20  07:00:00;21.875;27.91186507735995;2452131.221736759;0.0 
 10/20  08:00:00;23.224999999999998;27.885413420311824;2367884.53776231;0.0 
 10/20  09:00:00;25.325;27.96980634344173;2451549.733303;0.0 
 10/20  10:00:00;29.0;28.210640003311187;2850943.4069212414;0.0 
 10/20  11:00:00;32.75;28.586458102841224;3662278.6663287235;0.0 
 10/20  12:00:00;35.166666666666664;29.008174468213756;4764622.748876502;0.0 
 10/20  13:00:00;36.81666666666667;29.43680192975793;6024683.853718711;0.0 
 10/20  14:00:00;38.21666666666667;29.852170766657817;7317056.560084911;0.0 
 10/20  15:00:00;39.616666666666674;30.21332365218011;8467846.781543797;0.0 
 10/20  16:00:00;40.083333333333336;30.452019900477804;9248833.533153899;0.0 
 10/20  17:00:00;39.416666666666664;30.525077175473644;9495941.840381794;0.0 
 10/20  18:00:00;37.833333333333336;30.43317485235593;9178769.392949503;0.0 
 10/20  19:00:00;34.666666666666664;30.20396309753076;8410571.964528432;0.0 
 10/20  20:00:00;31.891666666666666;29.943262806987402;7536717.322965181;0.0 
 10/20  21:00:00;29.991666666666664;29.710473063837185;6765297.579921898;0.0 
 10/20  22:00:00;28.558333333333334;29.503381368938236;38471416.04142116;0.0 
 10/20  23:00:00;27.458333333333332;29.31770281837412;24569013.662429884;0.0 
 10/20  24:00:00;26.53333333333333;29.145433439153333;12413676.389176205;0.0 
 10/21  01:00:00;25.791666666666668;28.96916395640244;2581565.856929603;0.0 
 10/21  02:00:00;25.150000000000002;28.5671082218648;0.0;0.0 
 10/21  03:00:00;24.491666666666664;28.046250972652917;0.0;0.0 
 10/21  04:00:00;24.083333333333332;27.637336548642836;0.0;0.0 
 10/21  05:00:00;23.416666666666668;27.11260075118655;0.0;0.0 
 10/21  06:00:00;23.116666666666664;28.062484232582918;2666420.069276089;0.0 
 10/21  07:00:00;22.5;28.019761777200557;2640476.032522498;0.0 
 10/21  08:00:00;23.166666666666668;27.978412917816474;2526241.6852054307;0.0 
 10/21  09:00:00;25.166666666666668;28.059579848844333;2617382.0833175555;0.0 
 10/21  10:00:00;28.916666666666668;28.297705294374538;3043517.2548632133;0.0 
 10/21  11:00:00;32.75;28.672857032101703;3885836.5858758586;0.0 
 10/21  12:00:00;35.050000000000004;29.09652716207643;5016933.89257943;0.0 
 10/21  13:00:00;36.38333333333333;29.519026396679536;6277214.446374009;0.0 
 10/21  14:00:00;37.44166666666667;29.914725822873084;7520660.068429016;0.0 
 10/21  15:00:00;38.48333333333333;30.2528702394896;8599246.868410304;0.0 
 10/21  16:00:00;38.958333333333336;30.474910332445365;9312876.599780872;0.0 
 10/21  17:00:00;38.416666666666664;30.531925607026096;9494410.2681584;0.0 
 10/21  18:00:00;37.475;30.432004350950436;156937494.74326622;0.0 
 10/21  19:00:00;34.708333333333336;30.207050157161774;116376544.60614453;0.0 
 10/21  20:00:00;32.125;29.951270243319723;91330415.80883549;0.0 
 10/21  21:00:00;30.625;29.727799499366352;81745146.99845387;0.0 
 10/21  22:00:00;29.416666666666668;29.528732258923515;63662121.071784556;0.0 
 10/21  23:00:00;28.416666666666668;29.349094508939206;51507121.268867515;0.0 
 10/21  24:00:00;27.358333333333334;29.179797245624325;32008704.144911166;0.0 
 10/22  01:00:00;26.900000000000002;29.02460551530108;23071972.936497577;0.0 
 10/22  02:00:00;26.958333333333332;28.884106645516372;23605085.100388836;0.0 
 10/22  03:00:00;27.0;28.748496046666375;23883418.738360565;0.0 
 10/22  04:00:00;27.0;28.614498896659338;23506801.159083914;0.0 
 10/22  05:00:00;26.416666666666668;28.476260952503708;12498966.866232509;0.0 
 10/22  06:00:00;25.941666666666666;28.339883034013187;3405936.0970432777;0.0 
 10/22  07:00:00;25.375;28.016969890433547;0.0;0.0 
 10/22  08:00:00;25.583333333333332;28.007362929942186;1236345.1898249611;0.0 
 10/22  09:00:00;27.224999999999998;28.206482525022903;42357092.403449275;0.0 
 10/22  10:00:00;29.208333333333332;28.41698330931267;94749912.85214114;0.0 
 10/22  11:00:00;31.166666666666668;28.741278665016903;139375657.0286986;0.0 
 10/22  12:00:00;33.166666666666664;29.12829298279425;178801593.80635035;0.0 
 10/22  13:00:00;34.81666666666667;29.534397915777863;200959105.39140242;0.0 
 10/22  14:00:00;36.21666666666667;29.92329904586136;211393765.8957249;0.0 
 10/22  15:00:00;37.61666666666667;30.25410090131797;221777863.11726657;0.0 
 10/22  16:00:00;38.666666666666664;30.47170884255931;235249849.06456771;0.0 
 10/22  17:00:00;38.416666666666664;30.531570179372718;231839181.73495576;0.0 
 10/22  18:00:00;37.416666666666664;30.430780404181434;213703754.6600766;0.0 
 10/22  19:00:00;35.25;30.216650376928396;175749487.50115985;0.0 
 10/22  20:00:00;33.416666666666664;29.985322136262173;143945904.4095736;0.0 
 10/22  21:00:00;32.416666666666664;29.784239307443794;132442505.0784893;0.0 
 10/22  22:00:00;31.416666666666668;29.599486380980352;110243531.03417952;0.0 
 10/22  23:00:00;30.416666666666668;29.427225768454758;95044519.78038517;0.0 
 10/22  24:00:00;29.474999999999998;29.268278356962114;80788506.89797202;0.0 
 10/23  01:00:00;29.099999999999998;29.124950590274196;70530566.90783271;0.0 
 10/23  02:00:00;29.041666666666668;28.993378302371585;64419747.641866386;0.0 
 10/23  03:00:00;29.0;28.86950990284188;60382098.33907482;0.0 
 10/23  04:00:00;28.416666666666668;28.743188389766335;53433381.70496896;0.0 
 10/23  05:00:00;28.0;28.618852659651964;55635984.23219994;0.0 
 10/23  06:00:00;27.183333333333337;28.49282418178056;5398401.362133355;0.0 
 10/23  07:00:00;26.25;28.35691395665965;3380447.005618117;0.0 
 10/23  08:00:00;26.0;28.284202452264626;3029320.3163146363;0.0 
 10/23  09:00:00;27.516666666666666;28.338050479819533;3089920.4155654665;0.0 
 10/23  10:00:00;30.0;28.543706681951466;3505138.9558408977;0.0 
 10/23  11:00:00;32.75;28.87631427195437;4297613.36404362;0.0 
 10/23  12:00:00;35.050000000000004;29.274003963600112;5378912.692822376;0.0 
 10/23  13:00:00;36.5;29.68098931349702;6598071.052480594;0.0 
 10/23  14:00:00;37.70000000000001;30.063593522698586;7799025.026562946;0.0 
 10/23  15:00:00;38.9;30.377309093569718;8796748.389736108;0.0 
 10/23  16:00:00;39.166666666666664;30.56798532746519;9414501.706315994;0.0 
 10/23  17:00:00;38.416666666666664;30.605130652546706;9544210.210036568;0.0 
 10/23  18:00:00;37.18333333333333;30.499623002097536;9181701.191472836;0.0 
 10/23  19:00:00;35.083333333333336;30.283149079449103;8440477.238827908;0.0 
 10/23  20:00:00;33.300000000000004;30.044555254837203;7627558.794444229;0.0 
 10/23  21:00:00;32.1;29.835934300763075;6927344.956122502;0.0 
 10/23  22:00:00;31.25;29.653203242609408;99049575.47712412;0.0 
 10/23  23:00:00;30.416666666666668;29.489234288821823;88916179.98927473;0.0 
 10/23  24:00:00;29.766666666666666;29.339862586923015;75770479.02189195;0.0 
 10/24  01:00:00;29.191666666666666;29.197473735129076;64891342.88667337;0.0 
 10/24  02:00:00;28.433333333333334;29.05689539843839;50761968.29802592;0.0 
 10/24  03:00:00;27.691666666666666;28.918592348185296;36914133.81900222;0.0 
 10/24  04:00:00;27.166666666666668;28.78081021921435;25417686.340870604;0.0 
 10/24  05:00:00;26.416666666666668;28.642874957355527;11357525.730974942;0.0 
 10/24  06:00:00;25.88333333333334;28.508867005596354;4379481.897481693;0.0 
 10/24  07:00:00;25.333333333333332;28.37986111209884;3265754.614832926;0.0 
 10/24  08:00:00;25.583333333333332;28.317095527044614;3071859.985225906;0.0 
 10/24  09:00:00;26.7;28.369583593754573;3139407.6592501616;0.0 
 10/24  10:00:00;28.833333333333332;28.569591833224234;3547147.1278362884;0.0 
 10/24  11:00:00;32.333333333333336;28.910617813345144;4352370.72562296;0.0 
 10/24  12:00:00;34.93333333333333;29.305294062362893;5424160.551079639;0.0 
 10/24  13:00:00;36.416666666666664;29.69889749861393;6609133.499746847;0.0 
 10/24  14:00:00;37.875;30.081551331934065;7814624.0607008245;0.0 
 10/24  15:00:00;39.31666666666667;30.419552621389204;8893847.346500432;0.0 
 10/24  16:00:00;39.958333333333336;30.64331419480756;9625785.494395237;0.0 
 10/24  17:00:00;39.416666666666664;30.707868824636023;9842479.095922612;0.0 
 10/24  18:00:00;37.833333333333336;30.60596752315853;9490635.90274493;0.0 
 10/24  19:00:00;35.833333333333336;30.385923731927907;8726674.797350932;0.0 
 10/24  20:00:00;34.125;30.15057295406203;7903053.557997674;0.0 
 10/24  21:00:00;32.625;29.9392191075907;7181013.937173639;0.0 
 10/24  22:00:00;31.416666666666668;29.74781402271508;98814058.44342598;0.0 
 10/24  23:00:00;30.416666666666668;29.57281133346682;89654600.85473895;0.0 
 10/24  24:00:00;29.59166666666667;29.413903802223967;72277505.0637264;0.0 
 10/25  01:00:00;28.833333333333332;29.263524331761143;52342512.09390059;0.0 
 10/25  02:00:00;28.09166666666667;29.117458062956178;39291808.59602681;0.0 
 10/25  03:00:00;27.333333333333332;28.97452388313626;27374038.301750746;0.0 
 10/25  04:00:00;27.0;28.839539867830762;22047941.624252647;0.0 
 10/25  05:00:00;26.416666666666668;28.706285491414175;12773895.94115368;0.0 
 10/25  06:00:00;25.941666666666666;28.574634667886375;4689018.3838616805;0.0 
 10/25  07:00:00;25.375;28.447160184766904;3405973.8364675487;0.0 
 10/25  08:00:00;25.0;28.37675278031915;3188138.5220163725;0.0 
 10/25  09:00:00;26.925;28.434974846055884;3261463.9008609047;0.0 
 10/25  10:00:00;30.458333333333332;28.656437018190868;3705068.828504234;0.0 
 10/25  11:00:00;33.166666666666664;28.996843791122718;4525722.382809317;0.0 
 10/25  12:00:00;35.458333333333336;29.39621337999149;5630474.680307021;0.0 
 10/25  13:00:00;37.199999999999996;29.81216745803256;6891496.399751602;0.0 
 10/25  14:00:00;38.34166666666667;30.207420023133906;8152773.522174149;0.0 
 10/25  15:00:00;39.5;30.540972633917324;9236173.657591505;0.0 
 10/25  16:00:00;40.0;30.75512315459898;9939085.431222446;0.0 
 10/25  17:00:00;39.416666666666664;30.805102953095144;10100891.747651236;0.0 
 10/25  18:00:00;38.416666666666664;30.69834751644463;9711998.26121403;0.0 
 10/25  19:00:00;36.833333333333336;30.481248810138197;8938791.435271135;0.0 
 10/25  20:00:00;35.24166666666667;30.245556210659412;8107427.5981976;0.0 
 10/25  21:00:00;33.94166666666667;30.035209922329603;7384640.959968461;0.0 
 10/25  22:00:00;32.583333333333336;29.841431684294594;121392933.74898121;0.0 
 10/25  23:00:00;31.416666666666668;29.66159613078804;117018894.09000644;0.0 
 10/25  24:00:00;30.650000000000002;29.502906371117202;100640072.83499132;0.0 
 10/26  01:00:00;30.166666666666668;29.36026893001736;88862014.40796539;0.0 
 10/26  02:00:00;29.708333333333332;29.223161475086993;80978202.09212755;0.0 
 10/26  03:00:00;29.266666666666666;29.089930368432732;71964471.87467143;0.0 
 10/26  04:00:00;29.041666666666668;28.961119368596147;67328193.60796012;0.0 
 10/26  05:00:00;29.0;28.838161804206468;65893525.923623465;0.0 
 10/26  06:00:00;28.241666666666664;28.710257701904954;5211180.663728685;0.0 
 10/26  07:00:00;27.291666666666668;28.5816590393069;3654293.458228802;0.0 
