time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-01-14 00:00:00,-4.7566414,-1.7121156,-1.9701267,-2.6211014,,-0.6029322
1950-01-14 03:00:00,-6.8091626,-2.0935202,-1.8354051,-2.889862,,-0.7090485
1950-01-14 06:00:00,-7.4995017,-2.2200825,-1.9300044,-2.349197,,-0.81925637
1950-01-14 09:00:00,-6.6818624,-2.0123382,-2.0375533,-2.1031048,,-1.1058165
1950-01-14 12:00:00,-4.7695665,-1.0401443,-0.82747304,-1.2830868,,-0.6498361
1950-01-14 15:00:00,-2.98803,-1.4594498,-1.3947338,-1.4168823,,-0.5377638
1950-01-14 18:00:00,-2.6730406,-2.503088,-2.5433278,-2.2084098,,-0.99452066
1950-01-14 21:00:00,-2.9112134,-1.1143758,-2.67148,-1.8383881,,-0.8848403
1950-01-15 00:00:00,-5.0676546,-0.8700791,-3.620709,-1.5895772,,-0.9646329
1950-01-15 03:00:00,-7.7261324,-0.84435207,-1.3847135,-2.007811,,-1.6273731
1950-01-15 06:00:00,-7.7990127,-1.1184565,-1.040441,-2.1670816,,-1.0420815
1950-01-15 09:00:00,-6.433359,-1.9345437,-1.4319257,-2.063952,,-1.4607296
1950-01-15 12:00:00,-4.755943,-1.106001,-0.8229829,-1.3588717,,-0.85406286
1950-01-15 15:00:00,-3.7161613,-1.978959,-1.7551264,-1.6549367,,-1.1785692
1950-01-15 18:00:00,-4.2372794,-2.7754126,-2.69038,-2.5212963,,-1.5224901
1950-01-15 21:00:00,-4.4612904,-2.4535844,-1.7084347,-2.2157962,,-1.263316
1950-01-16 00:00:00,-5.5735307,-0.83867574,-1.6139859,-2.3263693,,-1.5109324
1950-01-16 03:00:00,-7.9407806,-2.1451821,-1.2531185,-2.8803124,,-1.5579554
1950-01-16 06:00:00,-7.465737,-1.9636358,-1.0046928,-1.5020068,,-1.2290744
1950-01-16 09:00:00,-6.175493,-1.6386334,-1.8915244,-1.8106456,,-1.3581533
1950-01-16 12:00:00,-4.6526613,-1.1101891,-0.8226407,-0.95769227,,-0.7019424
1950-01-16 15:00:00,-3.663151,-1.2775645,-0.93482757,-1.1347957,,-0.6388323
1950-01-16 18:00:00,-3.8198571,-2.0494897,-1.713628,-2.0375555,,-1.0092942
1950-01-16 21:00:00,-3.7737,-1.3496828,-1.226368,-1.035461,,-0.9510377
1950-01-17 00:00:00,-4.926715,-1.0199372,-1.2053964,-1.1246402,,-0.9334497
1950-01-17 03:00:00,-6.114605,-1.7065407,-1.8557328,-2.4118505,,-1.0344101
1950-01-17 06:00:00,-6.0827665,-0.43708426,-1.6833318,-2.0808907,,-0.7434993
1950-01-17 09:00:00,-5.2625055,-1.6156046,-1.720992,-2.2395575,,-1.131222
1950-01-17 12:00:00,-3.7984266,-0.58096576,-0.42566907,-1.0017148,,-0.4060597
1950-01-17 15:00:00,-2.4601593,-0.9901101,-0.8531174,-1.1072571,,-0.5002362
1950-01-17 18:00:00,-2.6485271,-2.172471,-1.9628004,-1.956677,,-1.0544485
1950-01-17 21:00:00,-3.0655036,-1.5815802,-1.3153778,-1.1605027,,-0.91547227
1950-01-18 00:00:00,-4.457339,-2.1597574,-1.1865045,-2.355084,,-1.0437254
1950-01-18 03:00:00,-5.7628784,-0.716855,-1.8378644,-2.13686,,-1.4350058
1950-01-18 06:00:00,-6.11688,-1.4098939,-1.7361166,-2.2653112,,-0.97151023
1950-01-18 09:00:00,-5.134332,-1.3638352,-1.2580501,-1.9742403,,-1.4624776
1950-01-18 12:00:00,-3.615752,-0.31481504,-0.06899974,-0.69398403,,-0.47457805
1950-01-18 15:00:00,-2.2786434,-0.71324843,-0.35961002,-0.5797514,,-0.41319194
1950-01-18 18:00:00,-2.5074444,-1.899846,-1.2905456,-1.5903459,,-1.1908885
1950-01-18 21:00:00,-3.1540513,-2.194073,-2.0198972,-1.9480871,,-1.1945268
1950-01-19 00:00:00,-4.5220237,-2.1054296,-2.4513113,-1.9925162,,-1.7481021
1950-01-19 03:00:00,-6.089905,-1.530307,-2.4633753,-1.701108,,-1.7303872
1950-01-19 06:00:00,-6.2809477,-1.7491312,-1.632238,-1.6387863,,-1.4689392
1950-01-19 09:00:00,-5.36872,-1.1717771,-1.3000237,-2.1788049,,-1.763851
1950-01-19 12:00:00,-3.0783498,-0.26105282,-0.06761573,-0.92995316,,-0.6621434
1950-01-19 15:00:00,-1.585911,-0.75369036,-0.2696156,-1.1216023,,-0.80011433
1950-01-19 18:00:00,-2.1724315,-1.6795186,-1.3938935,-1.9204671,,-1.6181053
1950-01-19 21:00:00,-3.4228036,-2.118288,-2.106778,-2.7663174,,-1.5147442
1950-01-20 00:00:00,-5.278679,-3.1272273,-2.1039126,-3.2571025,,-2.2553086
1950-01-20 03:00:00,-7.022036,-2.7013986,-1.5309534,-2.966179,,-2.047556
1950-01-20 06:00:00,-6.549732,-2.1797113,-1.5352304,-2.0420783,,-1.966158
1950-01-20 09:00:00,-5.1319427,-1.6593059,-1.9039493,-1.7718654,,-1.8417214
1950-01-20 12:00:00,-3.760355,-0.4749989,-0.17840065,-0.15129116,,-0.5972194
1950-01-20 15:00:00,-3.1516998,-0.9703139,-0.5877773,-0.7053277,,-0.8261583
1950-01-20 18:00:00,-3.7327049,-2.1560502,-1.8234762,-1.9253207,,-1.9527864
1950-01-20 21:00:00,-5.108139,-2.8162727,-2.0151088,-1.8627273,,-1.8312626
1950-01-21 00:00:00,-6.6660895,-2.214117,-3.3301911,-2.2924852,,-2.1686623
1950-01-21 03:00:00,-7.200095,-1.6522563,-1.6887689,-2.4245281,,-2.1197503
1950-01-21 06:00:00,-6.5134254,-1.3337137,-1.2916663,-1.8919196,,-1.7847172
1950-01-21 09:00:00,-5.298286,-1.4014575,-1.4265339,-1.0803685,,-1.4665598
1950-01-21 12:00:00,-4.0760236,-0.101271816,0.2928305,0.42257845,,-0.39809597
1950-01-21 15:00:00,-3.435508,-0.8144876,-0.2466639,-0.11353992,,-0.89974004
1950-01-21 18:00:00,-4.0548043,-2.0204935,-1.5423499,-1.5027261,,-2.0706432
1950-01-21 21:00:00,-4.9884768,-1.9491869,-1.9484264,-1.3789258,,-1.5990072
1950-01-22 00:00:00,-6.2156987,-1.9245491,-1.1403606,-1.3242335,,-1.5919491
1950-01-22 03:00:00,-6.8412113,-0.92055184,-1.7065663,-1.6750512,,-1.5334883
1950-01-22 06:00:00,-6.388894,-1.4167742,-1.0720257,-0.93516344,,-1.3799666
1950-01-22 09:00:00,-5.3466506,-1.6968822,-1.4499831,-0.8865961,,-1.312229
1950-01-22 12:00:00,-4.0308867,0.068376176,0.34494084,0.7063238,,0.037895422
1950-01-22 15:00:00,-2.8100576,-0.08974849,0.37836957,0.22798954,,-0.07548462
1950-01-22 18:00:00,-2.9829621,-1.4213833,-1.2330276,-1.2144778,,-1.1412953
1950-01-22 21:00:00,-3.754796,-1.0409352,-2.2683911,-1.5889773,,-1.2780868
1950-01-23 00:00:00,-5.317404,-2.1680565,-2.488745,-1.8548942,,-1.5579
