time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-01-25 03:00:00,294.63318,289.66327,287.7781,288.8043,,289.53717
1950-01-25 06:00:00,293.763,287.34656,287.46796,287.19128,,287.9248
1950-01-25 09:00:00,293.54727,288.81186,287.48743,288.42056,,290.24374
1950-01-25 12:00:00,294.7054,295.63983,293.80716,294.84674,,297.46164
1950-01-25 15:00:00,296.61823,299.91617,297.9404,298.47345,,301.45493
1950-01-25 18:00:00,297.4836,300.03198,297.99234,297.9291,,301.76895
1950-01-25 21:00:00,296.52118,294.45825,291.81516,292.50998,,295.19083
1950-01-26 00:00:00,295.68863,291.5508,288.9065,290.47583,,292.20737
1950-01-26 03:00:00,294.74268,288.8268,287.82703,287.8576,,289.87686
1950-01-26 06:00:00,293.79678,286.9929,285.90234,285.80927,,287.82013
1950-01-26 09:00:00,293.48654,289.04794,287.4244,288.89648,,290.68433
1950-01-26 12:00:00,294.81845,296.5163,294.91565,295.92194,,297.96677
1950-01-26 15:00:00,296.92065,300.7601,299.09,299.6173,,301.90604
1950-01-26 18:00:00,297.82214,300.85773,299.0689,299.00317,,302.14316
1950-01-26 21:00:00,296.56128,293.3571,293.74918,293.05222,,295.20053
1950-01-27 00:00:00,295.76422,290.38742,290.68567,290.25787,,291.99533
1950-01-27 03:00:00,294.80338,288.171,288.4104,288.8817,,289.6758
1950-01-27 06:00:00,293.8796,288.4764,285.47592,286.56464,,288.0853
1950-01-27 09:00:00,293.58176,289.4944,287.85895,289.09625,,291.1326
1950-01-27 12:00:00,294.96567,296.926,295.1164,296.60565,,298.80118
1950-01-27 15:00:00,297.22745,301.4498,299.48196,300.3968,,302.6141
1950-01-27 18:00:00,298.12875,301.62363,299.4656,299.96704,,302.76218
1950-01-27 21:00:00,296.45715,295.2095,293.129,293.84457,,295.98724
1950-01-28 00:00:00,295.36465,292.51578,290.72543,291.09378,,292.95502
1950-01-28 03:00:00,294.63986,290.4465,288.84613,289.3199,,290.55472
1950-01-28 06:00:00,294.1395,288.75153,288.4788,287.56943,,288.9077
1950-01-28 09:00:00,293.8506,290.3362,288.9471,290.32343,,291.35318
1950-01-28 12:00:00,295.2464,298.3231,296.72394,297.59607,,299.12476
1950-01-28 15:00:00,297.55222,302.39343,300.66257,301.202,,302.5285
1950-01-28 18:00:00,298.55197,302.5056,300.5675,300.87613,,303.01474
1950-01-28 21:00:00,296.57883,294.826,295.6487,295.0973,,297.25513
1950-01-29 00:00:00,295.7634,293.43466,291.54535,292.3871,,292.37473
1950-01-29 03:00:00,294.67007,290.25003,291.2648,291.1964,,289.52353
1950-01-29 06:00:00,294.2605,288.08432,289.054,289.4087,,287.75174
1950-01-29 09:00:00,293.96042,290.89227,289.72003,291.15796,,291.85745
1950-01-29 12:00:00,295.41336,299.03317,297.31815,297.99646,,298.66324
1950-01-29 15:00:00,297.59903,303.08264,301.29324,301.77307,,302.24768
